sa1_7digitcode_2016,cluster
3144710,Remote
3144711,Fringe-Growth
3144712,Inner Suburbs
3144713,Rural
3144714,Country Towns
3144715,Semi-Rural
3144716,Fringe-Growth
3144717,Semi-Rural
3144718,Country Towns
3144719,Country Towns
3144720,Country Towns
3144721,Remote
3144722,Remote
3144801,Country Towns
3144802,Semi-Rural
3144803,Rural
3144804,Inner City
3144805,Country Towns
3144806,Country Towns
3144807,Remote
3144808,Inner Suburbs
3144809,Country Towns
3144810,Country Towns
3144811,Country Towns
3144812,Country Towns
3144813,Remote
3144814,Country Towns
3144815,Country Towns
3144816,Fringe-Growth
3144818,Remote
3144819,Country Towns
3144820,Semi-Rural
3144901,Semi-Rural
3144902,Rural
3144903,Semi-Rural
3144904,Semi-Rural
3144905,Semi-Rural
3144906,Semi-Rural
3144907,Semi-Rural
3144908,Semi-Rural
3144909,Semi-Rural
3144910,Semi-Rural
3144911,Semi-Rural
3144912,Semi-Rural
3144913,Semi-Rural
3144915,Semi-Rural
3144916,Semi-Rural
3145001,Semi-Rural
3145002,Rural
3145004,Leafy Suburbs
3145006,Semi-Rural
3145008,Inner Suburbs
3145009,Semi-Rural
3145010,Leafy Suburbs
3145011,Leafy Suburbs
3145012,Rural
3145013,Rural
3145014,Rural
3145015,Country Towns
3145016,Semi-Rural
3145017,Semi-Rural
3145018,Rural
3145019,Rural
3145020,Semi-Rural
3145021,Semi-Rural
3145023,Fringe-Growth
3145024,Rural
3145025,Rural
3145026,Semi-Rural
3145027,Semi-Rural
3145028,Fringe-Growth
3145029,Semi-Rural
3145030,Fringe-Growth
3145031,Fringe-Growth
3145032,Semi-Rural
3145033,Semi-Rural
3145034,Semi-Rural
3145035,Semi-Rural
3145036,Fringe-Growth
3145101,Country Towns
3145102,Rural
3145103,Rural
3145104,Fringe-Growth
3145105,Semi-Rural
3145106,Semi-Rural
3145107,Semi-Rural
3145108,Semi-Rural
3145109,Semi-Rural
3145110,Rural
3145111,Rural
3145112,Semi-Rural
3145113,Semi-Rural
3145114,Rural
3145115,Semi-Rural
3145116,Rural
3145117,Semi-Rural
3145118,Rural
3145119,Rural
3145120,Semi-Rural
3145121,Semi-Rural
3145122,Rural
3145123,Rural
3145124,Country Towns
3145125,Rural
3145126,Rural
3145128,Rural
3145129,Rural
3145130,Rural
3145131,Rural
3145132,Semi-Rural
3145133,Semi-Rural
3145134,Semi-Rural
3145135,Semi-Rural
3145201,Country Towns
3145203,Semi-Rural
3145204,Leafy Suburbs
3145205,Semi-Rural
3145206,Semi-Rural
3145207,Leafy Suburbs
3145208,Leafy Suburbs
3145209,Leafy Suburbs
3145210,Country Towns
3145211,Semi-Rural
3145212,Semi-Rural
3145213,Fringe-Growth
3145214,Leafy Suburbs
3145215,Semi-Rural
3145216,Remote
3145217,Country Towns
3145218,Fringe-Growth
3145219,Fringe-Growth
3145301,Fringe-Growth
3145302,Country Towns
3145303,Country Towns
3145304,Country Towns
3145305,Country Towns
3145306,CBD
3145307,Country Towns
3145308,Inner Suburbs
3145309,Inner Suburbs
3145310,Country Towns
3145311,Country Towns
3145312,Country Towns
3145313,Country Towns
3145314,Country Towns
3145315,Country Towns
3145316,Country Towns
3145317,Country Towns
3145318,Country Towns
3145319,Country Towns
3145320,Fringe-Growth
3145321,Inner City
3145322,Fringe-Growth
3145323,Country Towns
3145324,Country Towns
3145325,Country Towns
3145401,Country Towns
3145402,Country Towns
3145403,Country Towns
3145404,Semi-Rural
3145405,Inner Suburbs
3145406,Country Towns
3145407,Inner Suburbs
3145408,Country Towns
3145409,Country Towns
3145410,Country Towns
3145411,Country Towns
3145412,Country Towns
3145413,Country Towns
3145414,Country Towns
3145415,Fringe-Growth
3145501,Country Towns
3145502,Leafy Suburbs
3145503,Country Towns
3145504,Leafy Suburbs
3145505,Rural
3145506,Leafy Suburbs
3145507,Leafy Suburbs
3145508,Country Towns
3145509,Country Towns
3145510,Country Towns
3145511,Leafy Suburbs
3145512,Country Towns
3145513,Country Towns
3145514,Leafy Suburbs
3145515,Country Towns
3145516,Inner Suburbs
3145517,Country Towns
3145518,Country Towns
3145519,Inner Suburbs
3145520,Country Towns
3145521,Semi-Rural
3145522,Country Towns
3145523,Leafy Suburbs
3145601,Country Towns
3145602,Inner Suburbs
3145603,CBD
3145604,Inner Suburbs
3145605,Remote
3145606,Remote
3145607,Country Towns
3145608,Country Towns
3145609,Country Towns
3145610,Country Towns
3145611,Country Towns
3145612,Country Towns
3145613,Semi-Rural
3145614,Country Towns
3145615,Country Towns
3145616,Inner Suburbs
3145617,Country Towns
3145618,Country Towns
3145619,Country Towns
3145620,Country Towns
3145621,Country Towns
3145622,Country Towns
3145623,Country Towns
3145624,Country Towns
3145625,Inner Suburbs
3145626,Country Towns
3145627,Country Towns
3145628,Country Towns
3145629,Country Towns
3145630,Inner Suburbs
3145631,Fringe-Growth
3145632,Semi-Rural
3145633,Country Towns
3145634,Country Towns
3145635,Country Towns
3145636,Fringe-Growth
3145637,Remote
3145701,Inner Suburbs
3145702,Leafy Suburbs
3145703,Country Towns
3145704,Semi-Rural
3145705,Leafy Suburbs
3145706,Leafy Suburbs
3145707,Inner Suburbs
3145708,Inner Suburbs
3145709,Leafy Suburbs
3145710,Inner Suburbs
3145711,Remote
3145712,Inner Suburbs
3145713,Inner Suburbs
3145714,Inner City
3145715,CBD
3145716,Country Towns
3145717,Country Towns
3145718,Leafy Suburbs
3145719,Country Towns
3145720,Fringe-Growth
3145721,Country Towns
3145722,Leafy Suburbs
3145723,Country Towns
3145724,Leafy Suburbs
3145725,Leafy Suburbs
3145726,Fringe-Growth
3145727,Leafy Suburbs
3145728,Leafy Suburbs
3145801,Country Towns
3145803,Country Towns
3145804,Country Towns
3145805,Country Towns
3145806,Fringe-Growth
3145808,Semi-Rural
3145809,Rural
3145810,Rural
3145811,Semi-Rural
3145812,Fringe-Growth
3145813,Semi-Rural
3145816,Rural
3145817,Rural
3145818,Rural
3145819,Rural
3145820,Rural
3145821,Rural
3145822,Rural
3145823,Semi-Rural
3145824,Semi-Rural
3145825,Country Towns
3145826,Semi-Rural
3145827,Remote
3145828,Semi-Rural
3145829,Fringe-Growth
3145830,Country Towns
3145831,Fringe-Growth
3145832,Fringe-Growth
3145833,Semi-Rural
3145834,Semi-Rural
3145835,Semi-Rural
3145836,Fringe-Growth
3145837,Rural
3145901,Country Towns
3145902,Country Towns
3145903,Country Towns
3145904,Country Towns
3145905,Country Towns
3145906,Country Towns
3145907,Country Towns
3145908,Country Towns
3145909,Country Towns
3145910,Country Towns
3145911,Country Towns
3145912,Country Towns
3145913,Country Towns
3145914,Country Towns
3145915,Rural
3145917,Country Towns
3145918,Country Towns
3145919,Country Towns
3145920,Country Towns
3145921,Fringe-Growth
3145923,Country Towns
3145924,Country Towns
3145925,Country Towns
3145926,Country Towns
3145927,Country Towns
3145928,Remote
3145929,Country Towns
3145930,Country Towns
3145931,Country Towns
3145932,Country Towns
3145933,Country Towns
3145934,Country Towns
3145935,Country Towns
3145936,Country Towns
3145937,Country Towns
3145938,Inner City
3145939,Rural
3146001,Country Towns
3146002,Rural
3146003,Country Towns
3146004,Country Towns
3146006,Country Towns
3146007,Country Towns
3146008,Country Towns
3146009,Country Towns
3146010,Rural
3146011,Country Towns
3146012,Rural
3146013,Country Towns
3146014,Country Towns
3146015,Country Towns
3146016,Rural
3146017,Rural
3146018,Semi-Rural
3146019,Rural
3146020,Rural
3146021,Rural
3146022,Rural
3146023,Rural
3146024,Inner Suburbs
3146025,Country Towns
3146101,Country Towns
3146102,Rural
3146103,Rural
3146104,Rural
3146105,Rural
3146106,Rural
3146107,Rural
3146108,Rural
3146109,Rural
3146110,Country Towns
3146111,Country Towns
3146112,Rural
3146113,Rural
3146114,Rural
3146115,Rural
3146116,Country Towns
3146117,Rural
3146118,Country Towns
3146119,Rural
3146120,Rural
3146121,Rural
3146122,Rural
3146123,Country Towns
3146124,Country Towns
3146125,Country Towns
3146201,Country Towns
3146202,Country Towns
3146203,Country Towns
3146204,Country Towns
3146205,Country Towns
3146206,Rural
3146207,Country Towns
3146208,Semi-Rural
3146209,Country Towns
3146210,Country Towns
3146211,Fringe-Growth
3146212,Country Towns
3146213,Country Towns
3146214,Country Towns
3146215,Country Towns
3146216,Country Towns
3146217,Country Towns
3146218,Country Towns
3146219,Country Towns
3146220,Country Towns
3146221,Country Towns
3146222,Rural
3146223,Country Towns
3146224,Country Towns
3146302,Rural
3146303,Rural
3146304,Country Towns
3146305,Rural
3146306,Rural
3146307,Rural
3146308,Rural
3146309,Rural
3146310,Country Towns
3146311,Rural
3146312,Country Towns
3146313,Rural
3146401,Country Towns
3146402,Rural
3146403,Rural
3146404,Country Towns
3146405,Country Towns
3146406,Country Towns
3146407,Country Towns
3146408,Country Towns
3146409,Rural
3146410,Country Towns
3146411,Country Towns
3146412,Rural
3146413,Rural
3146414,Rural
3146501,Rural
3146502,Rural
3146503,Rural
3146504,Rural
3146505,Rural
3146506,Country Towns
3146507,Rural
3146508,Rural
3146509,Rural
3146510,Rural
3146512,Rural
3146513,Rural
3146514,Rural
3146515,Rural
3146516,Rural
3146517,Rural
3146518,Rural
3146519,Country Towns
3146520,Country Towns
3146601,Remote
3146701,Semi-Rural
3146702,Inner Suburbs
3146704,Country Towns
3146705,Country Towns
3146706,Country Towns
3146707,Semi-Rural
3146708,Semi-Rural
3146709,Semi-Rural
3146710,Leafy Suburbs
3146711,Fringe-Growth
3146712,Inner Suburbs
3146713,Inner Suburbs
3146715,Inner City
3146716,Inner City
3146717,Country Towns
3146801,Semi-Rural
3146802,Leafy Suburbs
3146804,Semi-Rural
3146805,Country Towns
3146806,Semi-Rural
3146807,Leafy Suburbs
3146808,Leafy Suburbs
3146810,Fringe-Growth
3146811,Remote
3146812,Fringe-Growth
3146813,Semi-Rural
3146815,Fringe-Growth
3146816,Semi-Rural
3146817,Semi-Rural
3146818,Semi-Rural
3146819,Semi-Rural
3146820,Leafy Suburbs
3146821,Leafy Suburbs
3146822,Leafy Suburbs
3146823,Leafy Suburbs
3146824,Semi-Rural
3146825,Semi-Rural
3146826,Leafy Suburbs
3146827,Semi-Rural
3146828,Fringe-Growth
3146829,Leafy Suburbs
3146901,Leafy Suburbs
3146902,Inner Suburbs
3146903,Leafy Suburbs
3146904,Inner Suburbs
3146905,Remote
3146906,Leafy Suburbs
3146907,Leafy Suburbs
3146908,Remote
3146909,Leafy Suburbs
3147001,Semi-Rural
3147002,Semi-Rural
3147003,Semi-Rural
3147004,Semi-Rural
3147007,Semi-Rural
3147008,Semi-Rural
3147012,Semi-Rural
3147013,Fringe-Growth
3147014,Fringe-Growth
3147015,Country Towns
3147016,Fringe-Growth
3147017,Fringe-Growth
3147018,Semi-Rural
3147019,Fringe-Growth
3147020,Fringe-Growth
3147021,Fringe-Growth
3147022,Fringe-Growth
3147101,Country Towns
3147102,Fringe-Growth
3147103,Fringe-Growth
3147104,Country Towns
3147105,Country Towns
3147106,Semi-Rural
3147107,Country Towns
3147108,Semi-Rural
3147109,Semi-Rural
3147110,Country Towns
3147111,Fringe-Growth
3147112,Semi-Rural
3147113,Semi-Rural
3147114,Country Towns
3147115,Rural
3147117,Semi-Rural
3147118,Country Towns
3147119,CBD
3147120,Semi-Rural
3147121,Country Towns
3147122,Rural
3147123,Semi-Rural
3147125,Semi-Rural
3147126,Country Towns
3147127,Semi-Rural
3147128,Country Towns
3147129,Semi-Rural
3147130,Country Towns
3147131,Fringe-Growth
3147201,Semi-Rural
3147202,Remote
3147203,Inner Suburbs
3147204,Country Towns
3147205,Country Towns
3147206,Country Towns
3147207,Semi-Rural
3147208,Leafy Suburbs
3147209,Country Towns
3147210,Country Towns
3147211,Country Towns
3147212,Semi-Rural
3147213,Country Towns
3147214,Country Towns
3147215,Semi-Rural
3147216,Country Towns
3147301,Fringe-Growth
3147302,Fringe-Growth
3147304,Semi-Rural
3147305,Semi-Rural
3147306,Semi-Rural
3147309,Fringe-Growth
3147310,Semi-Rural
3147311,Semi-Rural
3147313,Fringe-Growth
3147314,Semi-Rural
3147316,Semi-Rural
3147317,Rural
3147318,Semi-Rural
3147319,Country Towns
3147321,Fringe-Growth
3147322,Fringe-Growth
3147323,Semi-Rural
3147324,Semi-Rural
3147325,Fringe-Growth
3147326,Semi-Rural
3147327,Semi-Rural
3147328,Country Towns
3147329,Semi-Rural
3147331,Fringe-Growth
3147332,Semi-Rural
3147333,Country Towns
3147334,Fringe-Growth
3147335,Fringe-Growth
3147336,Semi-Rural
3147337,Fringe-Growth
3147338,Semi-Rural
3147339,Fringe-Growth
3147340,Fringe-Growth
3147341,Fringe-Growth
3147342,Fringe-Growth
3147343,Fringe-Growth
3147344,Fringe-Growth
3147345,Fringe-Growth
3147346,Fringe-Growth
3147347,Fringe-Growth
3147348,Fringe-Growth
3147349,Semi-Rural
3147350,Semi-Rural
3147351,Fringe-Growth
3147352,Fringe-Growth
3147401,Fringe-Growth
3147402,Fringe-Growth
3147403,Fringe-Growth
3147404,Leafy Suburbs
3147405,Fringe-Growth
3147406,Fringe-Growth
3147407,Fringe-Growth
3147408,Fringe-Growth
3147409,CBD
3147410,Leafy Suburbs
3147412,Fringe-Growth
3147414,Semi-Rural
3147415,Semi-Rural
3147416,Fringe-Growth
3147501,Country Towns
3147502,Inner Suburbs
3147503,Inner City
3147504,Semi-Rural
3147505,Inner Suburbs
3147506,Inner Suburbs
3147507,Inner Suburbs
3147508,Inner Suburbs
3147509,Inner City
3147510,Remote
3147511,Country Towns
3147512,Country Towns
3147513,Remote
3147515,Remote
3147516,Inner Suburbs
3147517,Inner City
3147601,Country Towns
3147602,Country Towns
3147603,Country Towns
3147604,Country Towns
3147605,Country Towns
3147606,Country Towns
3147607,Inner Suburbs
3147608,Country Towns
3147609,Country Towns
3147610,Country Towns
3147611,Semi-Rural
3147612,Country Towns
3147613,Fringe-Growth
3147614,Fringe-Growth
3147615,Semi-Rural
3147616,Country Towns
3147617,Country Towns
3147618,Country Towns
3147619,Country Towns
3147620,Country Towns
3147621,Country Towns
3147701,Semi-Rural
3147702,Country Towns
3147703,Country Towns
3147704,Country Towns
3147705,Country Towns
3147706,Inner Suburbs
3147707,Country Towns
3147708,Remote
3147709,Country Towns
3147710,Country Towns
3147711,Fringe-Growth
3147801,Inner City
3147802,Semi-Rural
3147803,Inner City
3147804,CBD
3147805,Inner City
3147806,Inner City
3147807,Fringe-Growth
3147808,Inner Suburbs
3147809,Inner Suburbs
3147810,Inner Suburbs
3147811,Inner Suburbs
3147812,Inner Suburbs
3147813,Inner Suburbs
3147814,Inner Suburbs
3147815,Inner Suburbs
3147901,Remote
3147902,Inner City
3147903,Inner City
3147904,Inner Suburbs
3147905,Inner Suburbs
3147906,Leafy Suburbs
3147907,Inner Suburbs
3147908,Inner Suburbs
3147909,Inner Suburbs
3147912,Fringe-Growth
3147914,Remote
3147915,Inner Suburbs
3148001,Country Towns
3148003,Fringe-Growth
3148004,Semi-Rural
3148005,Semi-Rural
3148006,Rural
3148007,Semi-Rural
3148008,Country Towns
3148009,Fringe-Growth
3148011,Semi-Rural
3148012,Semi-Rural
3148013,Country Towns
3148014,Fringe-Growth
3148015,Semi-Rural
3148016,Country Towns
3148017,Country Towns
3148018,Semi-Rural
3148019,Semi-Rural
3148021,Country Towns
3148022,Semi-Rural
3148023,Semi-Rural
3148024,Semi-Rural
3148025,Country Towns
3148026,Fringe-Growth
3148027,Semi-Rural
3148028,Semi-Rural
3148029,Country Towns
3148101,Semi-Rural
3148102,Semi-Rural
3148103,Country Towns
3148104,Country Towns
3148105,Semi-Rural
3148106,Country Towns
3148107,Semi-Rural
3148108,Semi-Rural
3148109,Country Towns
3148110,Country Towns
3148111,Country Towns
3148112,Country Towns
3148113,Country Towns
3148114,Semi-Rural
3148115,Country Towns
3148116,Country Towns
3148117,Inner Suburbs
3148118,Country Towns
3148119,Semi-Rural
3148120,Remote
3148121,Semi-Rural
3148122,Remote
3148123,Remote
3148124,Country Towns
3148201,Semi-Rural
3148202,Semi-Rural
3148203,Semi-Rural
3148204,Semi-Rural
3148205,Semi-Rural
3148206,Semi-Rural
3148207,Semi-Rural
3148208,Semi-Rural
3148209,Country Towns
3148211,Semi-Rural
3148212,Country Towns
3148213,Semi-Rural
3148214,Semi-Rural
3148215,Semi-Rural
3148217,Semi-Rural
3148218,Fringe-Growth
3148219,Semi-Rural
3148220,Fringe-Growth
3148221,Inner Suburbs
3148222,Semi-Rural
3148223,Country Towns
3148224,Semi-Rural
3148225,Semi-Rural
3148226,Semi-Rural
3148227,Semi-Rural
3148228,Semi-Rural
3148229,Semi-Rural
3148230,Fringe-Growth
3148231,Fringe-Growth
3148232,Inner Suburbs
3148233,Country Towns
3148234,Semi-Rural
3148235,Fringe-Growth
3148236,Semi-Rural
3148237,Fringe-Growth
3148238,Fringe-Growth
3148239,Semi-Rural
3148240,Fringe-Growth
3148241,Fringe-Growth
3148242,Fringe-Growth
3148243,Inner City
3148244,Fringe-Growth
3148245,Fringe-Growth
3148247,Fringe-Growth
3148248,Semi-Rural
3148301,Country Towns
3148302,Country Towns
3148304,Country Towns
3148305,Leafy Suburbs
3148306,Country Towns
3148308,Country Towns
3148310,Country Towns
3148311,Inner City
3148312,Country Towns
3148401,Country Towns
3148402,Semi-Rural
3148403,Semi-Rural
3148404,Semi-Rural
3148405,Semi-Rural
3148408,Semi-Rural
3148410,Fringe-Growth
3148411,Fringe-Growth
3148412,Semi-Rural
3148413,Semi-Rural
3148415,Fringe-Growth
3148416,Fringe-Growth
3148418,Fringe-Growth
3148419,Semi-Rural
3148420,Fringe-Growth
3148422,Semi-Rural
3148423,Fringe-Growth
3148424,Fringe-Growth
3148425,Semi-Rural
3148501,Semi-Rural
3148502,Inner Suburbs
3148503,Inner Suburbs
3148504,Remote
3148505,Country Towns
3148506,Country Towns
3148507,Inner Suburbs
3148508,Semi-Rural
3148509,Remote
3148510,Semi-Rural
3148601,Country Towns
3148602,Semi-Rural
3148604,Rural
3148605,Semi-Rural
3148606,Country Towns
3148607,Rural
3148608,Semi-Rural
3148610,Country Towns
3148611,Country Towns
3148613,Semi-Rural
3148615,Semi-Rural
3148616,Rural
3148617,Semi-Rural
3148618,Country Towns
3148619,Rural
3148620,Semi-Rural
3148621,Semi-Rural
3148622,Semi-Rural
3148623,Semi-Rural
3148624,Rural
3148702,Country Towns
3148703,Semi-Rural
3148704,Country Towns
3148705,Semi-Rural
3148706,Semi-Rural
3148707,Fringe-Growth
3148710,Fringe-Growth
3148711,Fringe-Growth
3148712,Country Towns
3148713,Semi-Rural
3148714,Fringe-Growth
3148715,Fringe-Growth
3148716,Fringe-Growth
3148719,CBD
3148720,Fringe-Growth
3148801,Inner Suburbs
3148802,Semi-Rural
3148803,Semi-Rural
3148807,Inner Suburbs
3148808,Inner Suburbs
3148809,Country Towns
3148810,Inner Suburbs
3148811,Country Towns
3148812,Country Towns
3148813,Country Towns
3148814,Country Towns
3148815,CBD
3148816,Inner City
3148901,Rural
3148902,Rural
3148903,Rural
3148905,Semi-Rural
3148906,Semi-Rural
3148907,Semi-Rural
3148908,Rural
3148909,Semi-Rural
3148911,Rural
3148912,Rural
3148913,Rural
3148915,Rural
3149001,Leafy Suburbs
3149002,Inner Suburbs
3149003,CBD
3149004,CBD
3149005,CBD
3149006,Inner Suburbs
3149007,Inner Suburbs
3149008,CBD
3149009,CBD
3149010,CBD
3149012,CBD
3149013,Inner Suburbs
3149014,CBD
3149016,Inner Suburbs
3149017,Inner City
3149018,CBD
3149019,CBD
3149020,CBD
3149021,CBD
3149022,CBD
3149102,Semi-Rural
3149103,Rural
3149104,Country Towns
3149105,Semi-Rural
3149106,Country Towns
3149107,Semi-Rural
3149108,Semi-Rural
3149109,Country Towns
3149110,Country Towns
3149111,Country Towns
3149112,Rural
3149113,Semi-Rural
3149114,Rural
3149115,Country Towns
3149117,Semi-Rural
3149118,Semi-Rural
3149201,Country Towns
3149202,Country Towns
3149203,Country Towns
3149204,Country Towns
3149205,Country Towns
3149206,Country Towns
3149207,Country Towns
3149208,Country Towns
3149209,Country Towns
3149210,Country Towns
3149211,Country Towns
3149212,Fringe-Growth
3149301,Country Towns
3149302,Country Towns
3149303,Rural
3149304,Rural
3149305,Rural
3149306,Rural
3149307,Country Towns
3149308,Semi-Rural
3149309,Fringe-Growth
3149310,Semi-Rural
3149311,Country Towns
3149312,Country Towns
3149313,Country Towns
3149314,Semi-Rural
3149315,Country Towns
3149316,Country Towns
3149317,Country Towns
3149318,Country Towns
3149319,Country Towns
3149320,Country Towns
3149321,Country Towns
3149323,Country Towns
3149324,Inner Suburbs
3149325,Inner Suburbs
3149326,Country Towns
3149327,Country Towns
3149328,Semi-Rural
3149329,Country Towns
3149330,Fringe-Growth
3149331,Semi-Rural
3149332,Semi-Rural
3149333,Semi-Rural
3149334,Remote
3149335,Fringe-Growth
3149336,Country Towns
3149401,Semi-Rural
3149402,Country Towns
3149403,Rural
3149404,Rural
3149405,Rural
3149406,Rural
3149407,Fringe-Growth
3149408,Semi-Rural
3149409,Country Towns
3149501,Remote
3149502,Country Towns
3149503,Remote
3149504,Remote
3149505,Inner City
3149506,Remote
3149507,Remote
3149508,Inner City
3149509,Country Towns
3149510,Country Towns
3149511,Country Towns
3149512,Country Towns
3149513,Country Towns
3149514,Remote
3149515,Remote
3149516,Remote
3149517,Inner City
3149601,Country Towns
3149602,Semi-Rural
3149603,Country Towns
3149604,Country Towns
3149605,Semi-Rural
3149606,Semi-Rural
3149607,Country Towns
3149608,Semi-Rural
3149609,Semi-Rural
3149610,Country Towns
3149611,Country Towns
3149612,Remote
3149613,Country Towns
3149701,Semi-Rural
3149702,Country Towns
3149703,Remote
3149704,Country Towns
3149705,Remote
3149706,Country Towns
3149707,Country Towns
3149708,Inner Suburbs
3149709,Country Towns
3149710,Country Towns
3149711,Country Towns
3149712,Country Towns
3149713,Country Towns
3149714,Rural
3149715,Country Towns
3149716,Rural
3149717,Rural
3149718,Country Towns
3149719,Rural
3149720,Rural
3149721,Country Towns
3149722,Rural
3149801,Rural
3149803,Country Towns
3149804,Country Towns
3149805,Country Towns
3149806,Rural
3149807,Rural
3149808,Rural
3149809,Rural
3149810,Rural
3149811,Rural
3149812,Rural
3149813,Rural
3149814,Rural
3149815,Country Towns
3149816,Rural
3149817,Rural
3149818,Rural
3149819,Semi-Rural
3149820,Rural
3149821,Rural
3149822,Rural
3149823,Fringe-Growth
3149824,Country Towns
3149901,Rural
3149902,Rural
3149903,Rural
3149904,Rural
3149905,Rural
3149906,Rural
3149907,Rural
3149908,Country Towns
3149909,Rural
3149910,Country Towns
3149911,Country Towns
3149912,Semi-Rural
3149913,Country Towns
3149914,Country Towns
3149915,Country Towns
3149916,Rural
3149917,Country Towns
3149919,Rural
3149920,Rural
3149921,Rural
3149922,Rural
3149923,Rural
3149924,Country Towns
3149925,Country Towns
3149926,Country Towns
3149927,Country Towns
3149928,Rural
3149929,Rural
3149930,Rural
3150001,Country Towns
3150002,Remote
3150003,Country Towns
3150004,Country Towns
3150005,Rural
3150006,Country Towns
3150007,Country Towns
3150008,Country Towns
3150009,Country Towns
3150010,Semi-Rural
3150011,Country Towns
3150012,Country Towns
3150013,Country Towns
3150014,Country Towns
3150015,Country Towns
3150017,Country Towns
3150018,Country Towns
3150019,Country Towns
3150020,Fringe-Growth
3150021,Country Towns
3150022,Remote
3150101,Country Towns
3150102,Country Towns
3150103,Country Towns
3150104,Country Towns
3150105,Country Towns
3150106,Country Towns
3150107,Country Towns
3150108,Country Towns
3150109,Country Towns
3150110,Country Towns
3150111,Country Towns
3150112,Country Towns
3150113,Country Towns
3150114,Remote
3150115,Semi-Rural
3150201,Country Towns
3150202,Country Towns
3150203,Country Towns
3150204,Country Towns
3150205,Country Towns
3150206,Country Towns
3150207,Country Towns
3150208,Country Towns
3150209,Country Towns
3150210,Country Towns
3150211,Remote
3150212,Country Towns
3150213,Country Towns
3150214,Country Towns
3150215,Country Towns
3150216,Country Towns
3150217,Rural
3150218,Rural
3150219,Country Towns
3150220,Country Towns
3150221,Remote
3150222,Remote
3150223,Country Towns
3150224,Country Towns
3150225,Country Towns
3150226,Country Towns
3150227,Country Towns
3150301,Country Towns
3150302,Country Towns
3150303,Country Towns
3150304,Rural
3150305,Rural
3150306,Country Towns
3150307,Country Towns
3150308,Country Towns
3150309,Country Towns
3150310,Country Towns
3150311,Country Towns
3150312,Country Towns
3150313,Rural
3150314,Rural
3150315,Rural
3150316,Rural
3150317,Rural
3150318,Rural
3150319,Rural
3150320,Rural
3150401,Rural
3150402,Rural
3150403,Rural
3150404,Rural
3150405,Rural
3150406,Rural
3150407,Country Towns
3150408,Country Towns
3150409,Rural
3150410,Rural
3150411,Rural
3150412,Country Towns
3150413,Country Towns
3150414,Rural
3150501,Country Towns
3150502,Country Towns
3150503,Country Towns
3150504,Country Towns
3150505,Country Towns
3150506,Country Towns
3150507,Country Towns
3150508,Country Towns
3150509,Country Towns
3150511,Country Towns
3150512,Country Towns
3150513,Country Towns
3150514,Country Towns
3150515,Country Towns
3150516,Rural
3150517,Semi-Rural
3150518,Rural
3150519,Fringe-Growth
3150520,Country Towns
3150521,Country Towns
3150522,Country Towns
3150523,Country Towns
3150524,Country Towns
3150525,Country Towns
3150526,Semi-Rural
3150527,Semi-Rural
3150601,Country Towns
3150602,Country Towns
3150603,Rural
3150604,Rural
3150605,Rural
3150606,Rural
3150607,Country Towns
3150608,Rural
3150609,Rural
3150610,Rural
3150611,Rural
3150612,Rural
3150613,Remote
3150614,Country Towns
3150615,Country Towns
3150616,Country Towns
3150617,Rural
3150618,Rural
3150619,Country Towns
3150620,Country Towns
3150621,Rural
3150622,Country Towns
3150623,Country Towns
3150624,Country Towns
3150625,Country Towns
3150701,Rural
3150702,Rural
3150703,Country Towns
3150704,Rural
3150705,Rural
3150706,Rural
3150707,Rural
3150708,Rural
3150709,Rural
3150710,Country Towns
3150711,Rural
3150712,Rural
3150713,Rural
3150714,Rural
3150801,Country Towns
3150802,Country Towns
3150803,Country Towns
3150804,Country Towns
3150805,Country Towns
3150806,Country Towns
3150808,Rural
3150809,Rural
3150810,Rural
3150811,Semi-Rural
3150812,Rural
3150813,Rural
3150814,Rural
3150815,Rural
3150816,Rural
3150817,Country Towns
3150901,Rural
3150902,Country Towns
3150903,Remote
3150904,Country Towns
3150905,Country Towns
3150906,Remote
3150907,Country Towns
3150908,Rural
3150909,Country Towns
3150910,Country Towns
3150911,Rural
3150912,Rural
3150913,Rural
3150914,Rural
3150915,Country Towns
3150916,Country Towns
3150917,Country Towns
3150918,Country Towns
3150919,Country Towns
3150920,Country Towns
3150921,Country Towns
3150922,Rural
3150923,Country Towns
3150924,Rural
3150925,Rural
3150926,Country Towns
3150927,Country Towns
3151001,Rural
3151101,Country Towns
3151102,Country Towns
3151103,Country Towns
3151104,Country Towns
3151105,Country Towns
3151106,Country Towns
3151107,Country Towns
3151108,Country Towns
3151110,Country Towns
3151113,Remote
3151114,Country Towns
3151115,Rural
3151116,Country Towns
3151117,Country Towns
3151118,Country Towns
3151119,Country Towns
3151120,Country Towns
3151121,Country Towns
3151204,Country Towns
3151205,Country Towns
3151206,Country Towns
3151207,Country Towns
3151208,Country Towns
3151209,Country Towns
3151210,Country Towns
3151211,Country Towns
3151212,Country Towns
3151213,Remote
3151214,Country Towns
3151215,Country Towns
3151216,Country Towns
3151217,Country Towns
3151218,Country Towns
3151219,Country Towns
3151220,Country Towns
3151221,Country Towns
3151222,Country Towns
3151223,Country Towns
3151224,Country Towns
3151225,Country Towns
3151226,Country Towns
3151227,Country Towns
3151228,Country Towns
3151229,Country Towns
3151230,Country Towns
3151231,Country Towns
3151232,Country Towns
3151233,Country Towns
3151234,Country Towns
